name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-014.sgm-879.txt,27,count,true,17,73,9,11,6,1.0,0.7559289460184551,0.7559289460184548,
reut2-015.sgm-443.txt,26,count,true,15,71,1,5,8,1.0,0.955533085905909,0.9325048082403141,
reut2-015.sgm-450.txt,29,count,true,23,58,13,6,2,1.0,0.8164965809277279,0.7817359599705717,
reut2-015.sgm-453.txt,27,count,true,21,82,6,0,11,1.0,0.9682458365518557,0.9354143466934859,
reut2-015.sgm-624.txt,28,count,true,18,96,7,4,0,1.0,0.9176629354822492,0.8885233166386399,
reut2-015.sgm-974.txt,43,count,true,17,55,12,11,4,1.0,0.9746794344808967,0.9219544457292893,
reut2-015.sgm-981.txt,24,count,true,16,66,12,7,0,1.0,0.9607689228305216,0.8770580193070291,
reut2-016.sgm-115.txt,25,count,true,20,56,2,0,10,1.0,0.9176629354822468,0.7254762501100128,
reut2-016.sgm-267.txt,26,count,true,17,86,10,9,8,1.0,0.9309493362512626,0.930949336251262,
reut2-016.sgm-429.txt,30,count,true,18,72,10,0,15,1.0,0.9574271077563411,0.8660254037844395,
reut2-016.sgm-61.txt,28,count,true,21,79,12,2,15,1.0,0.9219544457292892,0.894427190999916,
reut2-016.sgm-712.txt,27,count,true,25,73,3,0,17,1.0,0.9636241116594322,0.8017837257372731,
reut2-016.sgm-732.txt,27,count,true,19,72,2,4,0,1.0,0.692820323027552,0.6324555320336758,
reut2-016.sgm-74.txt,26,count,true,21,76,18,3,7,1.0,0.8043996665398446,0.7669649888473709,
reut2-016.sgm-832.txt,31,count,true,17,80,9,10,1,1.0,0.8660254037844372,0.8062257748298539,
reut2-016.sgm-86.txt,43,count,true,17,84,13,4,0,1.0,0.9534625892455929,0.9045340337332901,
reut2-016.sgm-91.txt,33,count,true,15,92,4,0,9,1.0,0.9393364366277244,0.9074852129730311,
reut2-016.sgm-92.txt,30,count,true,20,82,4,1,0,1.0,0.973328526784574,0.8583950752789505,
reut2-016.sgm-94.txt,34,count,true,18,87,16,0,5,1.0,0.852802865422441,0.768706114785807,
reut2-016.sgm-946.txt,31,count,true,25,79,13,8,6,1.0,0.9682458365518539,0.9013878188659964,
reut2-016.sgm-963.txt,27,count,true,27,76,2,10,25,1.0,0.8291561975888505,0.7500000000000008,
reut2-017.sgm-172.txt,28,count,true,20,84,13,1,5,1.0,0.9074852129730318,0.9074852129730305,
reut2-017.sgm-194.txt,27,count,true,22,62,16,7,0,1.0,0.8451542547285167,0.8017837257372727,
reut2-017.sgm-233.txt,28,count,true,25,62,1,17,0,1.0,0.9636241116594307,0.8017837257372729,
reut2-017.sgm-245.txt,30,count,true,15,86,13,8,1,1.0,0.8086075400626414,0.7844645405527368,
reut2-017.sgm-328.txt,29,count,true,22,104,1,2,3,1.0,0.9660917830792964,0.9660917830792958,
reut2-017.sgm-347.txt,28,count,true,16,80,1,0,8,1.0,0.9999999999999999,0.9607689228305224,
reut2-017.sgm-479.txt,24,count,true,18,49,0,7,5,1.0,0.9574271077563372,0.9128709291752762,
reut2-017.sgm-706.txt,27,count,true,15,71,0,5,4,1.0,0.9718253158075489,0.9128709291752763,
reut2-018.sgm-137.txt,35,count,true,16,100,4,12,5,1.0,0.9428090415820628,0.7934920476158713,
reut2-018.sgm-25.txt,25,count,true,15,74,7,0,2,1.0,0.8583950752789516,0.760885910252683,
reut2-018.sgm-419.txt,31,count,true,14,97,3,8,9,1.0,0.9682458365518545,0.9682458365518536,
reut2-018.sgm-780.txt,29,count,true,16,56,14,9,0,1.0,0.9701425001453323,0.9701425001453318,
reut2-018.sgm-922.txt,27,count,true,16,90,0,3,7,1.0,0.9701425001453318,0.9074852129730303,
reut2-018.sgm-937.txt,38,count,true,36,108,3,19,0,1.0,0.9074852129730279,0.8744746321952056,
reut2-019.sgm-317.txt,26,count,true,18,79,0,12,11,1.0,0.9380831519646868,0.8944271909999157,
reut2-019.sgm-376.txt,29,count,true,20,88,9,11,0,1.0,0.9428090415820629,0.8819171036881966,
reut2-019.sgm-848.txt,24,count,true,17,74,15,9,14,1.0,0.963624111659431,0.8864052604279179,
reut2-019.sgm-874.txt,27,count,true,23,69,2,4,14,1.0,0.957427107756339,0.9574271077563384,
reut2-020.sgm-334.txt,32,count,true,23,70,0,8,18,1.0,0.957427107756337,0.9128709291752751,
reut2-020.sgm-45.txt,25,count,true,18,79,0,15,12,1.0,0.9013878188659971,0.8291561975888502,
reut2-020.sgm-510.txt,27,count,true,18,81,14,6,7,1.0,0.9622504486493764,0.6938886664887111,
reut2-020.sgm-570.txt,32,count,true,23,80,4,5,10,1.0,0.9636241116594321,0.9258200997725515,
reut2-020.sgm-60.txt,41,count,true,15,89,8,0,3,1.0,0.9325048082403142,0.9088932591463861,
reut2-020.sgm-923.txt,30,count,true,30,94,24,28,0,1.0,0.8744746321952088,0.8744746321952068,
reut2-020.sgm-954.txt,35,count,true,23,87,1,13,20,1.0,0.9013878188659962,0.8660254037844368,
reut2-021.sgm-12.txt,31,count,true,23,89,12,3,5,1.0,0.9660917830792941,0.9309493362512602,
reut2-021.sgm-556.txt,27,count,true,22,78,0,15,17,1.0,0.8744746321952075,0.8043996665398442,
reut2-000.sgm-108.txt,32,count,true,18,68,8,12,5,1.0,0.9682458365518518,0.9013878188659958,
reut2-000.sgm-143.txt,35,count,true,20,94,17,5,0,1.0,0.9258200997725508,0.9258200997725506,
reut2-000.sgm-177.txt,29,count,true,17,108,8,9,1,1.0,0.8897565210026089,0.8897565210026083,
reut2-001.sgm-407.txt,34,count,true,29,103,0,26,6,1.0,0.7947194142390266,0.760885910252683,
reut2-001.sgm-500.txt,32,count,true,18,82,6,3,11,1.0,0.9088932591463853,0.8846517369293833,
reut2-001.sgm-610.txt,31,count,true,19,100,7,0,6,1.0,0.9128709291752772,0.8164965809277251,
reut2-001.sgm-785.txt,30,count,true,23,92,1,14,21,1.0,0.8271701918685108,0.794719414239026,
reut2-002.sgm-474.txt,34,count,true,29,84,5,11,20,1.0,0.9607689228305208,0.8770580193070278,
reut2-002.sgm-499.txt,28,count,true,19,81,2,13,7,1.0,0.9219544457292872,0.8660254037844378,
reut2-002.sgm-60.txt,34,count,true,35,91,10,11,12,1.0,0.9999999999999996,0.935414346693484,
reut2-002.sgm-827.txt,31,count,true,20,107,6,3,14,1.0,0.9718253158075486,0.9128709291752757,
reut2-002.sgm-905.txt,29,count,true,19,66,13,3,10,1.0,0.816496580927727,0.7817359599705721,
reut2-003.sgm-22.txt,39,count,true,24,113,9,16,21,1.0,0.7071067811865472,0.6846531968814574,
reut2-003.sgm-395.txt,37,count,true,17,83,10,0,2,1.0,0.8340576562282982,0.8075728530872478,
reut2-003.sgm-420.txt,29,count,true,28,88,0,18,26,1.0,0.9636241116594331,0.8864052604279198,
reut2-003.sgm-469.txt,30,count,true,19,67,16,12,17,1.0,0.8257228238447702,0.7977240352174645,
reut2-003.sgm-884.txt,28,count,true,20,93,3,5,17,1.0,0.8846517369293824,0.8597269536210954,
reut2-004.sgm-15.txt,32,count,true,23,73,10,5,6,1.0,0.7223151185146155,0.7223151185146152,
reut2-004.sgm-151.txt,28,count,true,17,37,4,12,14,1.0,0.966091783079296,0.9660917830792952,
reut2-004.sgm-316.txt,37,count,true,16,72,1,10,0,1.0,0.9074852129730308,0.9074852129730305,
reut2-004.sgm-421.txt,28,count,true,17,63,1,13,6,1.0,0.7595545253127506,0.6793662204867574,
reut2-004.sgm-569.txt,32,count,true,16,87,2,12,9,1.0,0.9468641529479978,0.8304547985373989,
reut2-004.sgm-987.txt,35,count,true,24,73,6,22,17,1.0,0.9198662110078002,0.8770580193070299,
reut2-005.sgm-126.txt,28,count,true,22,99,12,6,2,1.0,0.8660254037844388,0.8366600265340759,
reut2-005.sgm-764.txt,32,count,true,16,46,4,13,5,1.0,0.8427009716003844,0.5107539184552489,
reut2-005.sgm-816.txt,30,count,true,16,64,5,0,14,1.0,0.8728715609439688,0.8451542547285178,
reut2-005.sgm-845.txt,31,count,true,21,62,17,0,19,1.0,0.9682458365518521,0.9354143466934809,
reut2-005.sgm-878.txt,31,count,true,19,102,8,1,16,1.0,0.8819171036881968,0.8819171036881951,
reut2-006.sgm-111.txt,34,count,true,25,93,7,2,3,1.0,0.8864052604279189,0.8864052604279182,
reut2-006.sgm-409.txt,33,count,true,19,100,4,0,3,1.0,0.9229582069908971,0.9026709338484398,
reut2-006.sgm-470.txt,31,count,true,25,93,12,20,3,1.0,0.899735410842437,0.7559289460184544,
reut2-006.sgm-472.txt,26,count,true,15,101,4,10,9,1.0,0.921954445729289,0.9219544457292885,
reut2-006.sgm-587.txt,31,count,true,20,87,1,2,3,1.0,0.9999999999999999,0.9354143466934861,
reut2-006.sgm-90.txt,32,count,true,22,89,7,3,6,1.0,0.9999999999999993,0.9999999999999978,
reut2-006.sgm-979.txt,36,count,true,17,94,12,14,3,1.0,0.9701425001453329,0.9074852129730298,
reut2-007.sgm-13.txt,29,count,true,17,42,13,15,5,1.0,0.7817359599705719,0.7817359599705711,
reut2-007.sgm-272.txt,32,count,true,19,106,2,4,15,1.0,0.8424235391742307,0.7620007620011429,
reut2-007.sgm-37.txt,29,count,true,25,72,4,0,1,1.0,0.7608859102526822,0.7254762501100114,
reut2-007.sgm-470.txt,30,count,true,22,70,1,6,9,1.0,0.8846517369293821,0.807572853087247,
reut2-007.sgm-501.txt,27,count,true,16,88,2,8,12,1.0,0.9229582069908971,0.838870492807861,
reut2-007.sgm-791.txt,28,count,true,17,73,2,12,0,1.0,0.9258200997725504,0.899735410842437,
reut2-007.sgm-810.txt,34,count,true,19,87,0,3,17,1.0,0.8271701918685112,0.8271701918685112,
reut2-007.sgm-93.txt,31,count,true,21,104,16,14,5,1.0,0.9813067629253167,0.9428090415820635,
reut2-007.sgm-932.txt,29,count,true,18,84,5,4,1,1.0,0.9999999999999994,0.9258200997725512,
reut2-007.sgm-933.txt,35,count,true,27,84,0,1,13,1.0,0.9128709291752742,0.8819171036881966,
reut2-008.sgm-200.txt,29,count,true,16,100,4,12,0,1.0,0.9701425001453328,0.9074852129730314,
reut2-008.sgm-202.txt,28,count,true,19,105,4,12,14,1.0,1.0,0.9701425001453321,
reut2-008.sgm-270.txt,30,count,true,18,84,1,7,9,1.0,0.8563488385776767,0.8164965809277273,
reut2-008.sgm-28.txt,28,count,true,21,97,13,1,9,1.0,0.9013878188659966,0.8291561975888495,
reut2-008.sgm-420.txt,32,count,true,26,107,10,24,9,1.0,0.9999999999999986,0.9999999999999977,
reut2-008.sgm-439.txt,29,count,true,16,73,13,7,12,1.0,0.9128709291752778,0.9128709291752766,
reut2-008.sgm-505.txt,31,count,true,25,61,0,23,3,1.0,0.9999999999999996,0.9534625892455919,
reut2-008.sgm-74.txt,29,count,true,16,99,4,12,0,1.0,0.9701425001453342,0.9074852129730314,
reut2-008.sgm-742.txt,34,count,true,23,110,12,18,7,1.0,0.8401680504168073,0.8401680504168072,
reut2-008.sgm-746.txt,27,count,true,21,89,0,15,12,1.0,0.9459053029269174,0.7608859102526824,
reut2-008.sgm-895.txt,32,count,true,20,97,3,10,5,1.0,0.9682458365518535,0.9354143466934848,
reut2-008.sgm-959.txt,39,count,true,21,98,1,19,0,1.0,0.9555330859059076,0.9088932591463844,
reut2-009.sgm-148.txt,28,count,true,20,81,17,13,18,1.0,0.9354143466934864,0.9013878188659981,
reut2-009.sgm-153.txt,29,count,true,18,74,16,4,2,1.0,0.935414346693486,0.8291561975888504,
reut2-009.sgm-212.txt,29,count,true,20,81,17,13,18,1.0,0.9354143466934864,0.9013878188659981,
reut2-009.sgm-278.txt,34,count,true,34,91,18,5,6,1.0,0.8885233166386389,0.858395075278952,
reut2-009.sgm-439.txt,44,count,true,16,86,1,3,7,1.0,0.9534625892455926,0.9045340337332916,
reut2-009.sgm-629.txt,41,count,true,18,92,1,0,7,1.0,0.9607689228305214,0.9198662110077991,
reut2-009.sgm-672.txt,44,count,true,18,120,12,4,3,1.0,0.9733285267845755,0.9459053029269169,
reut2-009.sgm-686.txt,28,count,true,18,77,8,10,4,1.0,0.9486832980505129,0.8062257748298552,
reut2-009.sgm-733.txt,36,count,true,22,79,5,19,17,1.0,0.8528028654224421,0.8528028654224415,
reut2-009.sgm-945.txt,43,count,true,19,78,0,4,1,1.0,0.8271701918685123,0.8271701918685116,
reut2-009.sgm-995.txt,25,count,true,17,70,5,15,10,1.0,0.7416198487095661,0.7416198487095659,
reut2-010.sgm-122.txt,33,count,true,33,101,26,22,28,1.0,0.7669649888473694,0.7276068751089997,
reut2-010.sgm-174.txt,28,count,true,18,58,12,11,10,1.0,0.8885233166386353,0.8583950752789498,
reut2-010.sgm-291.txt,39,count,true,17,76,12,5,1,1.0,0.9128709291752765,0.707106781186549,
reut2-010.sgm-35.txt,36,count,true,24,117,18,0,1,1.0,0.9999999999999996,0.960768922830521,
reut2-010.sgm-472.txt,42,count,true,17,76,15,8,10,1.0,0.7165985720844779,0.697485832462915,
reut2-010.sgm-553.txt,36,count,true,20,67,0,17,15,1.0,0.9013878188659977,0.8291561975888506,
reut2-010.sgm-829.txt,32,count,true,22,100,2,18,0,1.0,0.9258200997725515,0.8864052604279165,
reut2-010.sgm-90.txt,34,count,true,23,81,20,5,17,1.0,0.7687061147858054,0.7071067811865454,
reut2-010.sgm-946.txt,32,count,true,26,49,5,14,4,1.0,0.9219544457292888,0.8366600265340741,
reut2-010.sgm-975.txt,30,count,true,22,117,20,4,10,1.0,0.8366600265340769,0.8062257748298559,
reut2-011.sgm-147.txt,34,count,true,19,86,3,0,13,1.0,0.9258200997725518,0.8864052604279188,
reut2-011.sgm-171.txt,30,count,true,19,108,1,0,15,1.0,0.8728715609439707,0.8728715609439701,
reut2-011.sgm-43.txt,26,count,true,14,62,12,9,7,1.0,0.8770580193070285,0.8770580193070284,
reut2-011.sgm-491.txt,35,count,true,24,102,21,20,0,1.0,0.9999999999999999,0.9607689228305235,
reut2-011.sgm-519.txt,28,count,true,24,59,7,1,14,1.0,0.9999999999999979,0.9198662110077992,
reut2-011.sgm-83.txt,30,count,true,18,122,5,6,7,1.0,0.9999999999999989,0.9393364366277234,
reut2-012.sgm-180.txt,29,count,true,16,80,0,12,1,1.0,0.7867957924694432,0.7867957924694423,
reut2-012.sgm-406.txt,28,count,true,21,50,16,6,2,1.0,0.9999999999999996,0.8944271909999162,
reut2-012.sgm-419.txt,30,count,true,17,89,1,13,10,1.0,0.9718253158075492,0.9128709291752771,
reut2-012.sgm-708.txt,30,count,true,24,83,13,21,20,1.0,1.0,0.9999999999999971,
reut2-012.sgm-777.txt,36,count,true,22,87,0,18,19,1.0,0.9128709291752751,0.912870929175275,
reut2-012.sgm-940.txt,29,count,true,19,97,2,16,4,1.0,0.9759000729485329,0.8728715609439704,
reut2-013.sgm-233.txt,39,count,true,22,98,6,19,20,1.0,0.8944271909999156,0.7745966692414814,
reut2-013.sgm-252.txt,30,count,true,21,94,7,0,19,1.0,0.9128709291752766,0.881917103688196,
reut2-013.sgm-277.txt,29,count,true,25,99,1,8,6,1.0,0.8498365855987949,0.8498365855987928,
reut2-013.sgm-395.txt,28,count,true,21,71,18,15,10,1.0,0.8770580193070291,0.8320502943378427,
reut2-013.sgm-560.txt,28,count,true,19,66,0,9,1,1.0,0.9198662110078009,0.9198662110078002,
reut2-013.sgm-751.txt,30,count,true,22,112,5,11,0,1.0,0.932504808240313,0.859726953621095,
reut2-014.sgm-491.txt,24,count,true,16,80,0,14,3,1.0,0.9309493362512643,0.9309493362512636,
reut2-014.sgm-839.txt,34,count,true,21,91,13,15,0,1.0,0.9718253158075513,0.9428090415820634,
reut2-014.sgm-856.txt,37,count,true,33,102,15,5,0,1.0,0.942809041582064,0.9128709291752785,
reut2-014.sgm-861.txt,40,count,true,21,72,1,7,8,1.0,0.9999999999999991,0.9013878188659974,
reut2-014.sgm-955.txt,46,count,true,20,89,4,13,8,1.0,0.8583950752789524,0.7947194142390269,
reut2-014.sgm-986.txt,32,count,true,18,68,4,0,1,1.0,0.881917103688196,0.8498365855987969,
reut2-015.sgm-238.txt,29,count,true,25,92,18,4,13,1.0,0.8320502943378446,0.8320502943378433,
reut2-015.sgm-361.txt,35,count,true,19,94,0,7,15,1.0,0.9486832980505155,0.8944271909999174,
reut2-015.sgm-372.txt,33,count,true,20,91,0,8,14,1.0,0.9607689228305222,0.9198662110078012,
reut2-015.sgm-39.txt,31,count,true,18,97,12,9,6,1.0,0.9805806756909208,0.7844645405527363,
reut2-015.sgm-407.txt,33,count,true,18,106,4,7,0,1.0,0.9258200997725526,0.845154254728518,
reut2-015.sgm-455.txt,35,count,true,18,106,4,7,0,1.0,0.9258200997725526,0.845154254728518,
reut2-015.sgm-794.txt,31,count,true,20,91,0,8,14,1.0,0.9607689228305222,0.9198662110078012,
reut2-015.sgm-834.txt,35,count,true,21,73,12,16,0,1.0,0.9258200997725511,0.8864052604279187,
reut2-016.sgm-170.txt,36,count,true,22,79,18,1,0,1.0,0.9607689228305216,0.9607689228305211,
reut2-016.sgm-189.txt,31,count,true,31,93,27,0,4,1.0,0.9258200997725492,0.8997354108424355,
reut2-016.sgm-197.txt,28,count,true,17,91,10,14,0,1.0,0.9999999999999981,0.9607689228305208,
reut2-016.sgm-357.txt,42,count,true,21,70,16,12,1,1.0,0.9636241116594301,0.8017837257372712,
reut2-016.sgm-630.txt,37,count,true,20,87,2,15,8,1.0,0.8271701918685124,0.8271701918685108,
reut2-016.sgm-722.txt,32,count,true,24,79,20,22,10,1.0,0.8660254037844392,0.8062257748298566,
reut2-016.sgm-772.txt,39,count,true,25,92,17,23,12,1.0,0.951189731211344,0.9258200997725534,
reut2-016.sgm-783.txt,40,count,true,31,95,1,20,0,1.0,0.9718253158075505,0.9428090415820644,
reut2-016.sgm-994.txt,36,count,true,13,58,10,7,4,1.0,0.9258200997725516,0.845154254728517,
reut2-017.sgm-422.txt,31,count,true,15,60,5,0,12,1.0,0.9219544457292869,0.8366600265340745,
reut2-017.sgm-505.txt,32,count,true,21,75,7,2,16,1.0,0.7337993857053408,0.7337993857053379,
reut2-017.sgm-572.txt,28,count,true,13,74,4,2,11,1.0,0.8819171036881968,0.8498365855987976,
reut2-017.sgm-759.txt,36,count,true,27,84,8,0,9,1.0,0.9999999999999992,0.912870929175276,
reut2-017.sgm-777.txt,29,count,true,24,87,7,1,15,1.0,0.9574271077563401,0.9574271077563394,
reut2-017.sgm-875.txt,32,count,true,20,79,8,13,9,1.0,0.7416198487095662,0.6324555320336762,
reut2-017.sgm-929.txt,30,count,true,31,76,25,0,16,1.0,0.963624111659431,0.9636241116594303,
reut2-018.sgm-147.txt,33,count,true,22,92,16,19,4,1.0,0.9128709291752756,0.816496580927725,
reut2-018.sgm-279.txt,30,count,true,18,74,14,15,10,1.0,0.9354143466934856,0.9013878188659994,
reut2-018.sgm-377.txt,32,count,true,17,100,3,14,7,1.0,0.999999999999998,0.9682458365518526,
reut2-018.sgm-402.txt,32,count,true,18,106,7,13,1,1.0,0.9258200997725512,0.8451542547285162,
reut2-018.sgm-421.txt,30,count,true,29,91,6,8,0,1.0,0.8846517369293835,0.8340576562282994,
reut2-018.sgm-432.txt,27,count,true,17,49,12,0,13,1.0,0.9354143466934854,0.9013878188659976,
reut2-018.sgm-531.txt,39,count,true,34,95,2,28,5,1.0,0.9045340337332907,0.8257228238447711,
reut2-018.sgm-972.txt,31,count,true,23,95,6,14,18,1.0,0.9176629354822454,0.7947194142390255,
reut2-018.sgm-999.txt,31,count,true,19,126,0,7,6,1.0,0.9088932591463883,0.8597269536210953,
reut2-019.sgm-366.txt,35,count,true,15,87,0,13,12,1.0,0.9999999999999993,0.9607689228305228,
reut2-019.sgm-39.txt,29,count,true,29,82,20,0,11,1.0,0.9258200997725504,0.8864052604279191,
reut2-019.sgm-46.txt,28,count,true,25,85,4,21,15,1.0,0.9607689228305231,0.8770580193070286,
reut2-019.sgm-508.txt,36,count,true,19,76,8,6,7,1.0,0.9660917830792957,0.9309493362512633,
reut2-019.sgm-555.txt,31,count,true,17,84,5,1,3,1.0,0.7958224257542221,0.7745966692414831,
reut2-019.sgm-82.txt,31,count,true,17,74,13,11,12,1.0,0.9999999999999979,0.9293203772845825,
reut2-020.sgm-115.txt,25,count,true,15,23,2,3,10,1.0,0.9045340337332901,0.8528028654224414,
reut2-020.sgm-269.txt,36,count,true,16,74,11,1,6,1.0,0.9733285267845747,0.9459053029269179,
reut2-020.sgm-47.txt,30,count,true,21,86,17,16,0,1.0,0.9393364366277239,0.8744746321952066,
reut2-020.sgm-507.txt,30,count,true,18,86,1,14,2,1.0,0.9534625892455921,0.9045340337332906,
reut2-020.sgm-537.txt,36,count,true,21,62,11,2,15,1.0,0.9607689228305241,0.8770580193070296,
reut2-020.sgm-749.txt,36,count,true,16,123,0,10,1,1.0,0.9999999999999979,0.8997354108424358,
reut2-020.sgm-860.txt,35,count,true,29,69,0,19,13,1.0,0.8563488385776754,0.856348838577675,
reut2-020.sgm-863.txt,31,count,true,15,106,3,1,0,1.0,0.9701425001453307,0.9393364366277244,
reut2-021.sgm-114.txt,29,count,true,19,83,7,0,11,1.0,0.9718253158075504,0.9128709291752763,
reut2-021.sgm-346.txt,35,count,true,15,76,5,9,0,1.0,0.9534625892455931,0.9293203772845842,
reut2-021.sgm-524.txt,26,count,true,20,91,0,17,13,1.0,0.8401680504168085,0.8401680504168064,
reut2-021.sgm-572.txt,32,count,true,27,86,21,3,23,1.0,0.9574271077563392,0.9574271077563384,
reut2-000.sgm-178.txt,33,count,true,19,113,0,16,12,1.0,0.8885233166386383,0.8583950752789539,
reut2-000.sgm-234.txt,37,count,true,18,83,7,13,2,1.0,0.8528028654224443,0.8528028654224413,
reut2-000.sgm-236.txt,36,count,true,24,103,10,20,3,1.0,0.9486832980505141,0.7416198487095665,
reut2-000.sgm-237.txt,38,count,true,20,110,13,14,7,1.0,0.9682458365518538,0.8660254037844384,
reut2-000.sgm-355.txt,43,count,true,25,88,3,15,5,1.0,0.9682458365518531,0.8660254037844386,
reut2-000.sgm-371.txt,43,count,true,34,87,10,31,12,1.0,0.9013878188659988,0.8660254037844398,
reut2-000.sgm-495.txt,49,count,true,18,81,5,7,4,1.0,0.9088932591463861,0.8846517369293829,
reut2-000.sgm-729.txt,36,count,true,27,96,15,0,25,1.0,0.8987170342729186,0.7071067811865481,
reut2-000.sgm-739.txt,34,count,true,23,98,3,15,11,1.0,0.7977240352174648,0.7977240352174644,
reut2-000.sgm-852.txt,27,count,true,16,67,0,3,6,1.0,0.8660254037844387,0.7905694150420952,
reut2-000.sgm-913.txt,36,count,true,34,78,10,1,29,1.0,0.8944271909999159,0.8366600265340746,
reut2-001.sgm-352.txt,33,count,true,16,64,10,6,5,1.0,0.888523316638639,0.8885233166386385,
reut2-001.sgm-559.txt,31,count,true,27,93,10,20,24,1.0,0.8451542547285165,0.8451542547285165,
reut2-001.sgm-853.txt,43,count,true,21,97,13,3,8,1.0,0.9770084209183929,0.9293203772845849,
reut2-001.sgm-934.txt,26,count,true,17,65,0,6,15,1.0,0.9999999999999979,0.9660917830792953,
reut2-002.sgm-241.txt,35,count,true,19,124,6,0,15,1.0,0.9759000729485311,0.8997354108424338,
reut2-002.sgm-361.txt,38,count,true,21,112,19,15,13,1.0,0.904534033733291,0.8257228238447695,
reut2-002.sgm-507.txt,27,count,true,21,88,12,9,0,1.0,0.8366600265340766,0.8062257748298559,
reut2-002.sgm-63.txt,32,count,true,24,109,0,1,9,1.0,0.7559289460184537,0.7559289460184532,
reut2-002.sgm-758.txt,31,count,true,16,73,0,1,10,1.0,0.9013878188659962,0.8291561975888501,
reut2-002.sgm-924.txt,29,count,true,20,98,12,3,14,1.0,0.9354143466934858,0.901387818865997,
reut2-003.sgm-504.txt,29,count,true,21,82,14,17,8,1.0,0.9459053029269197,0.9176629354822471,
reut2-003.sgm-511.txt,38,count,true,24,92,13,2,5,1.0,0.9428090415820639,0.8164965809277255,
reut2-003.sgm-561.txt,27,count,true,18,87,4,0,10,1.0,0.8498365855987982,0.8498365855987982,
reut2-003.sgm-614.txt,37,count,true,23,63,5,7,21,1.0,0.9354143466934853,0.9354143466934851,
reut2-004.sgm-100.txt,30,count,true,19,78,11,0,1,1.0,0.9074852129730309,0.8401680504168061,
reut2-004.sgm-302.txt,33,count,true,20,72,4,1,5,1.0,0.87705801930703,0.8320502943378436,
reut2-004.sgm-4.txt,34,count,true,23,79,13,9,3,1.0,0.999999999999999,0.7947194142390251,
reut2-004.sgm-440.txt,27,count,true,17,63,1,13,6,1.0,0.7595545253127506,0.6793662204867574,
reut2-004.sgm-489.txt,35,count,true,28,100,19,25,0,1.0,0.769800358919503,0.7453559924999313,
reut2-004.sgm-507.txt,27,count,true,18,61,8,15,1,1.0,0.8164965809277271,0.7337993857053431,
reut2-004.sgm-770.txt,28,count,true,18,51,9,8,2,1.0,0.9682458365518545,0.7905694150420952,
reut2-004.sgm-799.txt,39,count,true,19,90,8,4,5,1.0,0.9325048082403132,0.9325048082403127,
reut2-004.sgm-892.txt,36,count,true,21,78,18,17,9,1.0,0.9636241116594311,0.9258200997725484,
reut2-005.sgm-103.txt,29,count,true,20,79,0,16,7,1.0,0.9660917830792947,0.930949336251262,
reut2-005.sgm-185.txt,35,count,true,21,100,8,9,0,1.0,0.9999999999999986,0.9636241116594298,
reut2-005.sgm-293.txt,29,count,true,21,100,8,9,0,1.0,0.9999999999999986,0.9636241116594298,
reut2-005.sgm-344.txt,33,count,true,32,92,8,16,30,1.0,0.8864052604279185,0.8451542547285159,
reut2-005.sgm-393.txt,35,count,true,23,123,4,0,14,1.0,0.8885233166386383,0.8583950752789515,
reut2-005.sgm-466.txt,33,count,true,21,79,10,2,9,1.0,0.9607689228305234,0.8987170342729167,
reut2-005.sgm-569.txt,30,count,true,19,98,0,3,5,1.0,0.9428090415820632,0.9428090415820619,
reut2-005.sgm-598.txt,30,count,true,18,97,12,0,5,1.0,0.9354143466934867,0.9354143466934864,
reut2-005.sgm-709.txt,28,count,true,16,76,11,8,0,1.0,0.9701425001453325,0.840168050416806,
reut2-005.sgm-778.txt,29,count,true,25,70,0,12,10,1.0,0.8498365855987972,0.7817359599705712,
reut2-006.sgm-480.txt,31,count,true,27,69,6,3,19,1.0,0.9999999999999986,0.9198662110077996,
reut2-006.sgm-491.txt,32,count,true,20,91,13,5,17,1.0,0.9746794344808967,0.8660254037844392,
reut2-006.sgm-715.txt,27,count,true,20,83,12,17,6,1.0,0.9999999999999993,0.9682458365518534,
reut2-006.sgm-741.txt,34,count,true,18,84,10,9,15,1.0,0.9999999999999989,0.9013878188659985,
reut2-006.sgm-751.txt,32,count,true,22,79,5,9,0,1.0,0.781735959970571,0.7817359599705703,
reut2-006.sgm-769.txt,32,count,true,18,71,10,6,5,1.0,0.9198662110077998,0.877058019307029,
reut2-007.sgm-160.txt,31,count,true,16,93,9,0,4,1.0,0.9701425001453308,0.9074852129730303,
reut2-007.sgm-21.txt,31,count,true,19,99,16,0,1,1.0,0.9701425001453315,0.9074852129730286,
reut2-007.sgm-50.txt,27,count,true,20,101,4,0,8,1.0,0.9591663046625446,0.8000000000000007,
reut2-007.sgm-582.txt,31,count,true,19,42,4,2,0,1.0,0.8451542547285169,0.8451542547285165,
reut2-007.sgm-766.txt,25,count,true,17,65,10,13,2,1.0,0.9486832980505139,0.8944271909999182,
reut2-007.sgm-828.txt,31,count,true,26,74,0,20,10,1.0,0.9459053029269163,0.7254762501100127,
reut2-008.sgm-560.txt,39,count,true,27,101,25,5,21,1.0,0.9428090415820619,0.9428090415820615,
reut2-008.sgm-617.txt,30,count,true,19,63,4,5,13,1.0,0.8885233166386394,0.8271701918685114,
